Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
1392989563,"Oct 16, 2017, 8:17:13 PM","Ran 4,04 km em 16/10/17",Run,Run,1886,4.03,,false,,activities/1503143631.tcx.gz,91.0,,1886.0,1835.0,4031.800048828125,7.300000190734863,,68.89286041259766,74.09290313720703,4.0,42.0,45.599998474121094,-0.12897464632987976,,,,,,,,,491.3485107421875,,,,,,,,,,,,,,,,0.0,,,4394.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1392991157,"Oct 18, 2017, 7:03:43 PM","Ran 3,48 km em 18/10/17",Run,Run,1967,3.47,,false,,activities/1503145269.tcx.gz,91.0,,1967.0,1932.0,3473.300048828125,3.799999952316284,,49.52381134033203,48.22380065917969,4.0,28.299999237060547,20.200000762939453,0.03742838278412819,,,,,,,,,406.4960021972656,,,,,,,,,,,,,,,,0.0,,,3635.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,
1392992805,"Oct 19, 2017, 6:40:33 PM","Ran 3,61 km em 19/10/17",Run,Run,1757,3.60,,false,,activities/1503146893.tcx.gz,91.0,,1757.0,1740.0,3603.89990234375,4.800000190734863,,62.849998474121094,61.25,4.0,35.0,18.299999237060547,0.04439634829759598,,,,,,,,,419.94671630859375,,,,,,,,,,,,,,,,0.0,,,3755.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,
1392994336,"Oct 22, 2017, 6:01:26 PM","Ran 3,33 km em 22/10/17",Run,Run,1705,3.32,,false,,activities/1503148475.tcx.gz,91.0,,1705.0,1677.0,3322.199951171875,3.0999999046325684,,4.366666793823242,,37.099998474121094,42.099998474121094,4.300000190734863,0.006020107306540012,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392995875,"Oct 23, 2017, 5:14:28 PM","Ran 3,60 km em 23/10/17",Run,Run,1893,3.59,,false,,activities/1503150009.tcx.gz,91.0,,1893.0,1882.0,3590.0,3.0,,10.883333206176758,,37.20000076293945,49.0,6.699999809265137,0.011142061091959476,,,,,,,,,403.8460998535156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392997631,"Oct 25, 2017, 3:12:10 PM","Ran 3,27 km em 25/10/17",Run,Run,1895,3.26,,false,,activities/1503151784.tcx.gz,91.0,,1895.0,1881.0,3262.39990234375,4.900000095367432,,52.47142791748047,52.1713981628418,3.0,28.899999618530273,21.100000381469727,0.00919568445533514,,,,,,,,,383.92156982421875,,,,,,,,,,,,,,,,0.0,,,3433.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,
1392999324,"Oct 26, 2017, 2:42:36 PM","Ran 3,55 km em 26/10/17",Run,Run,1781,3.53,,false,,activities/1503153581.tcx.gz,91.0,,1781.0,1775.0,3536.800048828125,3.4000000953674316,,50.654762268066406,48.45479965209961,0.0,29.899999618530273,18.399999618530273,0.062203120440244675,,,,,,,,,419.7342834472656,,,,,,,,,,,,,,,,0.0,,,3754.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1393001171,"Oct 28, 2017, 8:24:06 PM","Ran 3,28 km em 28/10/17",Run,Run,1710,3.26,,false,,activities/1503155367.tcx.gz,91.0,,1710.0,1687.0,3265.199951171875,3.299999952316284,,4.166666507720947,,37.29999923706055,42.099998474121094,5.900000095367432,0.006125199142843485,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393002688,"Oct 30, 2017, 1:24:29 PM","Ran 3,50 km em 30/10/17",Run,Run,1852,3.48,,false,,activities/1503156895.tcx.gz,91.0,,1852.0,1789.0,3485.199951171875,3.299999952316284,,3.9000000953674316,,37.599998474121094,42.20000076293945,4.099999904632568,-0.002869275864213705,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393004236,"Nov 1, 2017, 3:03:05 PM","Ran 3,46 km em 01/11/17",Run,Run,1822,3.44,,false,,activities/1503158501.tcx.gz,91.0,,1822.0,1815.0,3448.800048828125,2.9000000953674316,,47.161903381347656,45.361900329589844,-0.6000000238418579,29.899999618530273,27.299999237060547,0.05219206586480141,,,,,,,,,408.77691650390625,,,,,,,,,,,,,,,,0.0,,,3656.0,,,,,,,,,,,,,,,,,,,,,,,,,,
